31.7719,32.7201,43.0323,34.9382,32.5777,18.5490,28.7750,12.0010,15.1799,18.0984,24.0305,22.2002,21.9087,14.8804,28.2691,27.6650,36.6118
36.8313,36.9629,42.3073,37.9864,37.2643,19.8012,28.1022,9.9327,13.7550,17.4541,25.5732,21.5347,22.3537,16.8369,30.0005,22.7571,42.0344
37.4943,37.1056,42.4988,38.4937,41.8440,25.3630,27.2878,11.2132,16.3119,15.9313,24.2964,21.7574,21.2900,21.2474,23.1776,22.4264,42.0814
38.5146,36.1920,41.0997,38.0989,39.0566,26.1926,20.9186,11.3578,16.2576,15.4880,23.6731,22.9237,19.9814,22.2714,15.5710,22.6507,42.5226
38.6617,39.4207,40.9276,42.5174,39.4782,23.1614,27.6243,10.9273,15.1873,16.4116,22.7394,19.4607,20.0487,19.2741,22.4200,22.2733,44.1672
31.3676,33.0978,41.7050,36.3064,35.6918,25.5272,23.5518,11.7584,17.1754,15.8539,26.4555,23.2760,23.0583,23.2769,22.5664,25.6201,36.1702
37.3562,38.9959,39.0559,40.6521,39.7836,25.9581,25.8800,10.7489,15.3412,14.4712,23.8289,20.7955,20.8885,23.9631,23.3046,23.3804,42.0826
31.9703,32.4037,45.5833,35.8529,34.4442,25.1479,26.7942,12.7111,17.8282,17.5791,26.2410,23.1939,21.2940,20.2951,20.6779,24.6714,36.3939
36.6269,37.1271,41.9567,38.6145,38.6923,27.4936,24.7010,11.8706,17.4992,16.2624,20.6921,19.9395,19.8309,20.2202,17.7343,24.1727,43.2771
37.9034,36.7997,43.8488,38.5039,41.6848,24.6156,20.9262,12.3223,16.3374,17.8766,21.9020,20.4160,17.9763,19.8303,18.9591,22.5366,43.3094
36.8214,39.4124,36.5644,45.5860,38.9687,25.8222,16.8766,10.0598,15.8926,13.7106,21.1495,19.3532,19.3225,21.8295,14.5117,24.4995,44.3659
34.3421,35.6762,41.4364,35.5524,37.9226,25.3140,21.4272,10.5415,16.8004,14.4265,25.3014,22.1408,23.5205,24.2812,15.5037,24.0782,40.0276
36.9214,38.2511,41.3865,39.8279,38.4179,22.9103,25.4186,10.1784,15.9834,15.5199,24.7986,21.3934,21.2808,19.7935,22.0200,22.3667,42.7961
37.7182,37.2700,39.3416,44.7665,38.4381,26.3521,21.3874,12.4746,16.3720,14.5712,20.5553,20.1939,19.6601,26.2034,17.8476,24.4821,43.0370
35.2865,36.5831,39.2106,38.1162,36.3743,19.7633,27.1603,9.8065,14.7220,14.6714,20.2734,19.5261,21.3541,16.5430,20.3403,29.7388,40.3203
34.7534,34.5338,43.5751,37.6602,36.7999,25.7585,27.2891,11.2971,16.0127,16.7994,26.3564,22.6206,22.7539,19.5063,24.2288,23.4282,38.9200
35.8439,35.8978,42.8622,39.1849,38.4124,23.2081,27.3686,10.8953,16.0215,16.5382,22.9759,20.9311,20.4251,18.6320,21.6169,25.3001,40.8528
33.8345,30.8785,40.4512,35.1105,35.7504,27.3242,23.3557,11.6834,15.8329,17.4654,21.8558,22.0201,16.9632,24.2725,16.3741,28.0646,38.2145
40.6638,39.2168,35.7471,43.3114,42.9566,26.8624,13.0187,9.8833,14.0564,13.9504,20.0967,18.8496,18.0953,26.8219,12.8296,24.0583,46.1140
35.8374,36.1283,39.9871,39.7363,39.7120,25.2273,25.7383,12.3429,15.3575,16.3150,23.9217,21.0892,20.2600,20.0783,22.8483,23.2221,40.5007
34.6105,35.7693,44.3464,37.5959,38.1963,21.4038,26.0461,12.5469,16.7893,16.5167,23.9209,21.6699,21.9870,16.5435,21.0346,24.7018,38.8488
35.3687,34.4171,43.7462,38.4439,38.4694,26.8798,25.5171,11.2296,16.4791,17.2310,24.3308,21.6868,21.1987,19.6750,23.6907,23.5829,40.8116
33.4583,33.7193,36.4662,33.5953,35.4126,29.3656,25.7495,11.1407,14.2310,16.0419,26.5210,23.4462,21.3502,23.3785,27.2143,24.7057,37.7676
38.5835,37.7358,41.1517,37.8352,38.2957,22.7278,25.8201,11.9197,15.8094,16.4953,22.9799,20.9498,20.2680,15.9912,19.7534,22.5305,42.5348
33.5300,33.9609,41.8571,35.7145,34.5052,24.5070,14.6560,10.8484,18.6913,13.9105,23.4479,23.6098,18.6895,26.2134,9.7716,26.4472,39.9686
34.9215,33.1809,45.8654,37.5570,39.7659,25.1026,22.4343,12.1820,16.1030,17.2475,25.1692,23.9567,22.6121,22.6272,21.6769,24.3511,38.3683
35.5496,35.7229,43.7314,39.1733,40.0200,28.7524,15.3602,12.2963,17.8397,16.6161,25.3213,22.0174,21.1200,20.6582,15.0698,20.9227,41.5336
34.8129,34.2693,41.6992,38.0796,35.7067,26.0282,25.1409,11.7123,15.5524,16.5396,24.3659,20.9717,22.3851,23.0364,18.5374,25.5198,38.4777
33.0601,32.3268,40.6080,34.4640,34.3350,31.2587,24.2325,12.6675,16.8987,16.4683,23.5352,23.2839,19.8229,19.1306,18.8616,27.4144,36.6341
37.7990,37.5571,39.7881,37.3650,39.3416,27.6189,23.4592,10.8922,15.6559,14.3628,18.4882,19.5632,19.8309,21.8683,15.9528,29.0734,41.6312
35.6777,36.7075,41.3931,38.3170,39.2374,23.6756,26.9247,11.4511,16.4635,16.1847,24.6638,21.7752,21.0840,20.9704,25.9409,22.0747,41.8549
37.1618,37.2520,45.0278,40.4931,42.4785,20.0415,31.8495,11.5674,16.6057,17.7963,22.7627,20.8067,21.1783,12.6855,25.8405,22.0311,43.6540
35.0875,35.7388,40.7943,36.9463,37.1335,29.5542,26.9213,10.6413,15.9352,15.1027,26.1511,22.4037,23.0943,24.5254,26.1577,24.3326,38.9006
37.6381,37.1592,40.9354,40.5801,41.9190,27.7269,27.3427,11.4740,15.2280,15.4807,24.9959,21.8332,20.7484,23.9222,24.5692,22.5676,40.9963
38.3339,38.5290,40.2582,41.1961,42.4724,26.8416,27.9452,11.5378,15.5859,15.8322,24.7844,21.3515,20.6145,23.7625,25.2884,20.1089,43.5819
38.0432,37.8050,41.2802,38.6607,40.6436,22.4343,25.6968,11.7934,15.0358,17.2175,23.6684,20.4914,20.4116,20.6591,29.3576,22.4942,42.1475
39.8894,36.1396,40.6869,39.8209,43.3814,24.5999,39.6975,10.3479,14.3839,15.7962,22.3391,23.0631,19.5984,19.7210,36.9209,24.7379,42.9290
37.3650,36.3550,42.0602,39.2064,42.1185,25.8425,26.4436,11.4528,15.9052,15.7093,23.3428,21.4944,20.7462,19.6291,19.9073,23.8189,41.5136
38.0571,37.4403,40.3828,40.7242,38.1594,26.6308,25.3572,11.2009,15.2811,16.0268,23.2359,20.4607,20.9710,23.9897,24.3061,23.2356,42.3200
39.4370,38.7247,36.9578,41.3650,41.0686,32.0924,17.4670,9.0069,14.7216,13.0885,23.0390,21.6570,20.2696,23.8780,15.1764,24.8132,43.1941
39.2919,39.9788,37.2363,41.7555,39.2549,25.2597,25.1200,10.8665,14.6359,14.5734,23.1818,20.6635,20.1003,20.9407,20.6310,22.1312,43.8374
34.6758,33.7455,39.7285,36.6587,38.7790,31.4457,17.9050,11.5880,16.4156,14.8831,26.1688,22.5331,22.1300,27.9204,14.7276,23.5476,38.7362
36.3636,36.4986,38.3155,41.8415,40.7928,26.0907,23.0022,10.9987,15.7761,15.0862,22.6807,20.7963,19.8535,23.9485,22.2827,25.2118,41.1332
33.6010,34.5491,45.8207,38.9382,39.9122,22.1662,27.2037,13.0263,17.6493,16.8200,23.3670,22.2150,23.0922,14.8512,23.6644,25.6570,38.0052
39.5264,39.7220,39.7653,39.6552,40.0518,25.0781,23.8683,9.9317,15.0599,14.7139,23.4642,21.0233,20.7968,21.6400,20.4802,22.2077,44.4143
36.0169,37.6769,39.1412,37.7589,37.2293,23.0141,22.1396,11.7203,16.4454,15.1260,24.6935,21.5442,21.0893,20.3784,19.4834,21.7666,41.9032
38.8417,30.1725,43.3708,35.8137,40.1607,22.6367,32.3809,11.8306,14.1050,23.7028,24.1341,22.8276,17.7307,19.0870,24.4530,21.5490,42.5062
36.3142,36.7514,40.9525,41.4496,41.0329,26.2905,26.8009,11.7623,16.9182,16.0443,26.0288,22.5338,21.4095,24.9588,23.8485,19.3296,42.8402
36.3839,37.7736,38.9958,38.1824,38.1120,24.4438,24.9423,12.2914,15.9676,14.9440,24.9959,21.9535,22.3731,20.8608,21.2747,22.5351,40.1941
37.4399,35.2350,41.7549,38.7592,37.2800,28.8703,25.7480,12.0693,16.9489,17.3722,25.1901,23.0962,18.1512,22.3826,21.1340,20.0316,42.8715
37.2823,36.7746,43.1961,39.2106,38.7975,26.5149,28.9910,11.4358,16.5064,16.2697,22.7969,21.7695,20.6175,21.7823,22.5374,23.7788,42.0353
33.1803,33.3283,48.2099,38.6724,35.7984,21.9554,25.8747,12.4985,18.0114,19.4093,27.4444,23.5380,24.1393,13.7130,17.9538,21.5679,38.5525
33.7916,33.0390,41.3950,38.2523,37.4987,22.0541,28.6987,11.1980,14.4343,18.2675,27.2561,23.2485,22.3724,18.0790,29.1637,22.5465,38.9978
31.6398,32.5283,43.8908,33.5549,35.2436,26.4984,24.7135,12.8625,17.1855,16.5059,25.3398,22.8908,23.3167,20.7654,23.0444,26.5831,35.1599
32.3704,33.9377,43.6786,35.8893,36.0900,24.3162,26.3540,13.0412,17.9639,17.1156,26.8977,22.7494,23.2097,22.3731,23.8826,21.6009,38.3695
33.7284,32.0387,47.4860,36.3959,36.1648,25.5720,24.2952,13.6034,18.6492,19.3730,28.0277,24.7747,22.0882,19.8147,19.2304,19.6231,38.7751
32.9431,32.7690,42.9493,39.7272,39.6746,25.1340,29.2206,12.8730,16.2891,17.0166,21.6711,22.0097,21.4233,18.5033,22.4629,28.0991,37.1639
39.5927,38.3428,41.3089,43.1280,43.5987,27.4271,26.8431,10.6753,15.1784,16.1278,23.9117,21.6615,20.6295,22.6951,21.2270,21.3557,44.0479
37.0083,37.6649,37.9727,39.8282,38.2944,29.8501,29.9228,10.1068,15.5046,13.9579,22.3571,20.6312,21.4371,20.2788,19.1027,25.8074,41.7720
41.1770,40.7923,39.0020,40.1126,39.0625,24.6792,23.8023,11.0995,14.7573,15.1757,22.1799,20.0359,19.3036,21.4068,23.7517,21.5324,45.0976
32.5527,33.2383,43.6220,37.6666,38.0810,27.1215,26.0648,12.5002,18.0239,16.8670,25.4106,22.2247,22.1484,24.2805,22.3158,24.1545,37.9054
36.9576,33.5727,40.9629,37.8823,38.7521,30.8352,22.7557,12.0564,14.9295,17.2881,29.3109,25.4162,22.3597,24.8511,19.9016,18.8179,39.8213
41.1883,41.8184,39.8378,42.9594,42.9759,23.0203,23.2044,10.9580,15.1420,15.1365,24.0139,20.5553,20.0677,22.1076,20.4427,19.0263,45.9059
33.3451,34.0137,41.2666,35.8554,36.8596,27.9478,25.5787,11.1584,15.6795,15.2498,26.3725,23.1542,23.7020,24.5222,26.6553,25.3550,37.0163
35.2217,34.8196,43.7955,35.8402,37.0228,22.6401,25.1236,13.5868,17.0691,18.5788,26.8257,22.7435,22.8179,19.9842,25.6269,19.2761,40.3477
39.9201,39.6473,39.0092,38.6094,42.3375,27.0041,24.5853,12.0420,15.0445,15.5856,22.0778,20.3189,19.8047,20.1028,19.6053,21.3081,44.6099
36.4128,36.1906,40.7263,37.3939,38.4013,22.5475,27.6546,10.1419,15.0896,15.5183,22.1134,19.9749,21.3253,19.5492,25.5457,26.4917,41.3064
33.6532,34.7664,41.5759,37.9975,36.8782,25.2537,27.8107,12.1324,16.3451,16.8784,25.7883,21.9839,22.9755,21.3945,21.9483,23.3097,38.8348
35.1429,34.8491,42.2640,35.3410,36.6534,24.9697,25.5505,11.5014,16.1347,16.3840,24.7688,21.6256,21.2945,22.2150,21.6667,23.8873,39.8053
43.5484,41.3017,44.3491,39.2542,44.9351,27.7084,19.8933,11.7441,17.1118,17.9375,24.6447,22.2807,19.2538,13.9564,15.1210,14.0923,49.2461
37.3129,36.0809,40.8735,36.5835,37.7927,24.5887,22.9478,11.9049,16.4005,16.3315,22.0171,21.3899,20.0067,17.6727,16.8283,24.2230,41.9078
33.2961,33.7933,43.3473,35.4532,37.5092,22.9709,27.8910,11.4032,16.5383,16.6934,25.4229,22.5925,22.0480,21.9262,26.2917,25.0767,38.1313
37.1141,37.3131,38.5336,38.6517,39.4651,28.3976,19.4774,11.1874,15.8598,14.8564,24.5472,21.5908,19.9727,26.3373,15.6894,21.6619,42.6250
39.1693,37.4821,40.3567,40.0242,39.9613,22.1846,24.7092,9.7781,14.2886,16.6736,17.5540,18.3074,17.5524,20.7092,20.7810,28.2441,44.4462
35.2341,34.2350,43.1429,38.2767,38.1360,25.3575,27.7398,11.9363,15.9947,17.6027,25.5323,22.5230,20.9653,25.8878,25.3344,23.1145,39.4193
35.5299,35.0185,40.6215,36.1979,38.4005,30.0446,19.5205,11.7413,16.7827,15.6511,24.8185,22.0897,20.9617,24.7802,13.1927,23.0418,40.5000
36.2312,36.4954,41.1498,40.5766,39.6157,24.7990,24.7934,11.3380,16.3676,16.1728,22.6770,21.0566,20.8881,16.6566,18.4707,23.5196,42.4256
36.3202,37.0556,40.5805,37.6145,39.9184,25.6345,25.0337,11.1561,16.0173,15.2268,24.9937,21.2021,21.7731,25.1737,22.0696,23.2316,40.6579
33.7881,33.5383,45.7492,38.7972,37.8771,23.9886,29.2491,11.9474,17.1757,18.3528,28.1152,24.4988,22.5051,18.0834,23.2970,20.1900,39.7368
34.2002,34.0520,40.4799,37.4311,36.2075,26.0642,24.4487,11.4123,15.8304,15.4086,23.6154,21.3169,20.2783,22.4122,23.6379,27.1748,37.7810
36.1657,35.6113,41.6394,39.0884,40.1355,27.4870,25.8732,10.9573,16.3691,15.7075,24.5635,22.2943,20.1537,24.5229,22.6626,23.2748,41.2893
34.8808,33.5755,43.1616,38.2605,38.6422,27.0151,26.3099,11.6662,16.1290,17.2528,26.1384,22.5374,21.1631,26.6001,24.1747,22.8893,39.2517
34.0292,34.1888,40.8951,35.5860,37.4511,27.0506,25.4883,11.0180,15.9642,15.8328,27.1675,23.3344,21.6411,23.9468,22.3850,23.2132,38.5695
35.8971,33.8216,46.4569,38.7925,41.2767,21.9105,20.6043,10.9965,16.3057,18.7978,25.1109,23.2588,21.7394,14.8079,21.2796,21.6347,42.1215
35.7518,36.0991,42.1893,39.3545,38.7654,26.8505,27.3720,11.2625,16.3340,16.0337,23.9375,21.5365,21.9173,20.6508,21.8515,23.4648,41.2966
40.0819,41.0588,40.0738,40.8115,40.1858,24.4582,22.9535,9.7149,15.5376,14.4657,18.6730,20.0049,20.2225,14.2443,16.3443,25.6113,46.0049
38.1142,40.6419,39.7427,38.3963,42.3072,26.0773,17.1496,11.1525,18.1898,13.6606,21.9866,20.2281,20.8011,18.5090,10.9579,21.7073,45.2882
37.0434,37.1742,42.1495,41.3352,36.6738,26.8704,25.2019,10.8690,16.0114,15.8197,23.9990,21.3271,20.9767,24.1641,25.4680,23.0868,42.0868
34.7486,35.7846,40.8883,37.9935,38.9505,29.0622,25.4783,11.5443,16.4612,15.8317,21.7824,20.0708,21.2306,20.8817,19.0850,26.0668,40.5415
35.1107,35.2753,43.4390,39.0006,39.5155,26.9397,26.3225,10.9021,16.2829,16.0397,27.0130,23.0563,22.4724,24.1791,23.5027,22.7469,39.3332
36.5485,37.6294,39.6696,42.7386,43.3680,22.7773,27.4172,11.8773,15.8744,15.7279,17.1741,16.6839,17.7621,20.1099,22.9485,28.7082,42.2725
42.8192,41.2668,47.6586,45.4510,47.2102,24.0193,19.2170,13.0688,17.5298,19.0680,16.3160,16.8599,16.9496,17.4380,16.4548,21.5413,48.9552
40.6936,42.3385,39.5524,44.3060,42.9787,25.7090,22.7256,10.9813,16.2460,15.1206,21.2852,18.5685,18.5745,19.8064,18.0839,19.9014,47.8060
38.0827,37.9944,41.2595,38.6088,39.5451,22.4456,27.9438,10.8617,15.2932,16.7417,20.8782,19.7997,19.1971,16.5258,23.9608,24.9749,43.4679
38.8596,37.5116,42.3777,37.3314,40.5422,19.4659,29.8097,11.8155,16.0512,17.4812,21.4373,20.1412,19.6851,15.9757,22.0505,22.3437,44.4160
31.9868,32.3239,43.6977,35.6090,33.4765,25.0850,27.9243,11.6561,16.6550,17.2749,29.1438,24.4765,24.3377,21.0829,26.0188,22.8649,36.3470
31.4679,31.9528,41.9530,35.2838,37.4487,25.0264,26.5519,11.8770,16.6044,16.1214,25.5129,22.4615,21.7486,23.6291,25.6430,26.8429,35.6255
33.1177,32.7621,41.9234,35.2654,36.6719,28.0889,26.1076,12.3297,16.9421,16.3810,25.5444,22.5069,22.0152,23.2063,22.0659,25.0962,36.9884
36.9193,39.5364,37.5151,41.5378,40.0995,23.1287,25.5186,10.6280,15.7036,15.0049,21.3157,19.4218,18.8547,19.7867,20.6393,24.2089,44.2028
45.0420,43.8829,39.0748,47.3227,46.4363,27.4879,23.6265,10.2422,15.0678,15.3543,19.8023,18.5002,17.6885,18.4644,16.7643,18.7781,51.0083
40.4835,40.2981,39.2221,40.1668,41.0001,25.8842,25.3331,11.0631,15.1867,14.9189,22.9563,20.5877,19.7641,19.6093,22.1895,20.9024,45.0939
34.7330,38.5140,37.3512,38.2871,37.2192,21.1391,21.1567,9.1714,15.5019,12.0979,23.7962,19.6434,24.2062,26.3195,19.3894,27.2626,40.3351
37.3253,37.9237,35.5496,39.8278,40.2426,31.6420,20.0618,10.3908,15.2899,13.5606,25.3199,22.4601,21.9334,25.8615,14.2441,21.5722,42.7422
39.1962,39.3749,41.2965,40.3286,42.7763,23.2358,26.8191,12.4082,16.2886,16.8531,22.4899,19.9390,19.4932,17.1584,21.3503,20.4792,44.6014
33.2724,33.4855,40.3075,37.2463,33.9583,22.0127,25.9850,9.8798,14.4562,15.8579,20.8520,19.5091,20.0477,18.2921,23.5655,31.0480,38.1428
35.4606,35.5096,41.1441,36.9740,37.8242,26.8944,24.5040,11.1089,15.6621,15.9636,23.0121,20.6683,19.5820,22.0431,21.0618,26.2216,39.6825
35.3407,32.1846,43.8403,37.3138,36.6964,25.1759,23.5180,12.3463,16.1517,18.4287,24.7548,22.8938,20.3051,17.0637,17.5617,23.5123,39.3275
40.9815,41.9611,39.3825,41.7543,44.3672,22.5128,22.1800,10.4715,15.6416,13.7009,18.8899,18.4164,19.3290,18.6105,22.5128,24.2269,46.4692
36.9409,40.2469,39.2899,41.9790,40.3393,25.3538,20.9692,9.9519,16.2528,13.1809,17.8169,18.0452,20.5346,19.2140,16.9644,28.3836,43.9588
38.1005,39.0352,40.4862,42.1623,43.1518,23.4575,22.5423,11.4311,16.6885,15.6892,22.8620,19.9511,21.2677,22.1208,18.4497,21.0455,44.6767
33.6258,30.0049,43.5986,36.5299,34.4266,23.0921,27.8362,12.0454,14.6882,20.5758,26.6892,23.6202,20.3489,16.5616,29.2218,23.7757,37.4748
30.8879,32.3771,42.2762,35.7202,35.8967,24.5984,27.1735,10.6211,15.7103,15.0945,23.7160,21.2471,22.1919,23.9969,27.6880,30.6258,34.7869
35.0249,33.4318,46.9253,36.5322,40.6494,19.8448,25.7536,11.8711,16.8452,19.1129,21.9018,21.7212,22.7300,14.4515,23.6734,25.0277,41.1129
38.1796,39.0668,39.9491,36.9337,39.7211,24.4886,24.9227,11.2146,15.6447,15.3389,23.8273,21.0905,20.2459,21.1305,20.8752,21.5353,43.4476
38.1557,35.2320,39.3852,38.3795,37.4407,23.9465,20.1948,10.1847,14.9361,16.1134,21.9780,21.6774,18.3941,21.7274,17.6167,24.7945,43.0929
37.4862,37.5882,40.4823,39.9054,38.6115,22.9807,25.1127,11.0175,15.9404,15.4504,24.1498,21.4193,21.2132,24.3411,21.1111,22.0345,42.8088
36.3789,35.1452,43.0389,39.8843,39.8819,24.9047,24.0426,10.5292,16.5804,16.0711,24.9583,22.7554,20.9421,23.7341,20.0074,23.2324,41.3480
35.9399,35.7634,42.3713,38.5072,39.0319,23.4042,24.7959,11.8183,15.8066,16.3276,24.3988,21.8435,21.0633,22.8703,24.2833,23.3021,40.4420
33.2972,32.9795,41.9824,37.3974,35.1672,25.7252,26.3235,12.4436,16.4957,16.8308,22.3089,20.1375,19.8576,23.4999,23.3797,27.8751,37.3088
36.1435,36.4360,40.2574,38.5813,38.9289,25.6004,20.2988,10.2875,15.7285,14.2950,21.0256,21.0365,19.7815,17.7298,16.4825,27.9601,40.8143
35.7890,34.0943,52.5180,40.6870,40.3014,24.2573,31.0757,13.8471,20.1238,20.4365,25.9602,24.1867,23.5037,11.7804,13.6753,18.7795,41.5566
35.1954,35.1753,42.0355,39.1455,37.9923,29.0732,16.2896,11.6483,17.9254,16.3791,24.5084,22.6445,22.6791,20.9650,7.9198,22.5698,41.3521
37.0359,37.4935,41.5626,39.4133,41.0048,25.9636,27.3944,11.1194,15.9237,15.4750,25.7774,22.0614,21.5190,24.3982,24.9919,21.7866,41.3406
35.9655,36.5014,44.3508,41.0667,40.7054,24.5920,22.6000,11.3232,17.1989,15.8605,23.5250,21.2791,20.7645,20.3631,19.7283,22.2211,42.6680
37.5092,38.3096,41.7765,42.8345,40.4360,25.1667,27.3899,11.9967,16.2728,16.2600,22.6667,20.2969,20.2559,17.4953,18.5566,23.1007,42.2616
35.8960,35.2084,40.2852,38.2696,35.4455,28.2396,24.6298,10.9974,16.2190,15.5426,23.4249,21.2799,19.6821,23.8209,19.1228,24.8679,40.7520
38.3372,34.9678,42.7137,37.4465,38.1269,21.7979,27.8818,11.9291,15.3682,18.8729,24.4691,21.8340,20.2257,17.0997,20.8884,21.7454,41.9324
36.0497,35.7120,42.9134,39.1085,41.3848,26.4897,26.4950,11.5342,16.2749,16.4801,24.3510,21.7981,20.8328,22.7565,23.1721,23.0684,41.0244
36.3547,37.2021,41.4250,39.6385,39.1961,26.1139,23.5116,11.9328,16.6018,16.0176,25.5247,21.8588,21.1191,22.7065,22.1974,21.4322,41.1556
34.6605,36.1751,41.7639,37.7421,38.1008,20.4237,29.4784,12.8307,17.2261,16.9724,21.7708,19.8771,20.8288,16.3891,26.3974,24.4929,40.9385
37.2873,37.2914,40.7372,38.9107,39.9302,24.1073,24.5387,10.0322,14.9528,15.6681,21.3448,19.6309,18.9081,21.5268,22.0336,25.9695,42.6620
30.7353,33.3963,42.5892,35.7403,36.8356,23.6041,26.4082,12.8254,17.4949,16.0250,26.0337,22.3009,24.5578,20.7021,23.4421,25.6059,35.5072
38.4521,38.5614,42.4280,43.6009,39.5645,22.9876,25.7161,10.9527,15.6761,16.6097,22.2499,19.6133,20.1984,17.3184,22.1577,22.9533,43.9300
35.9492,34.9564,41.5228,38.5311,40.6493,25.4431,23.3410,10.1693,16.0514,15.2423,27.1757,24.1275,22.1366,22.2789,19.2675,21.4916,41.1783
36.2375,37.1906,36.9653,37.6646,38.5806,30.1337,20.8583,11.5291,14.9563,15.8412,21.1655,20.3196,17.7371,20.8583,14.1693,25.4950,42.4091
37.6832,37.2586,42.3093,40.5451,42.5734,24.2170,26.6923,13.0883,16.3158,17.7809,19.8374,19.1751,18.5607,15.9233,21.1546,24.2560,42.8520
37.8167,37.5832,39.7985,38.2047,40.0746,20.3226,35.9997,12.0136,15.2323,16.8562,22.0176,19.3961,19.3204,13.3981,28.6413,23.5800,42.6809
36.0500,36.7223,42.2710,40.3924,34.5113,18.9596,27.7010,11.3861,15.4503,16.9477,20.7438,19.3965,20.4218,15.7356,22.1329,26.6400,41.4795
36.6804,37.2204,41.0090,37.1770,38.9043,26.1686,26.0638,12.6144,16.9707,15.9581,23.5258,20.9517,22.2494,21.2401,20.4838,21.7432,42.1837
